StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,workerID,CongTime_First Click,CongTime_Last Click,CongTime_Page Submit,CongTime_Click Count,IncongTime_First Click,IncongTime_Last Click,IncongTime_Page Submit,IncongTime_Click Count,NoCueTime_First Click,NoCueTime_Last Click,NoCueTime_Page Submit,NoCueTime_Click Count,ProhTouch,ProhTouchTime_First Click,ProhTouchTime_Last Click,ProhTouchTime_Page Submit,ProhTouchTime_Click Count,ProhAway,ProhAwayTime_First Click,ProhAwayTime_Last Click,ProhAwayTime_Page Submit,ProhAwayTime_Click Count,NonexiTruck,NonexiTruckTime_First Click,NonexiTruckTime_Last Click,NonexiTruckTime_Page Submit,NonexiTruckTime_Click Count,NonexiBucket,NonexiBucketTime_First Click,NonexiBucketTime_Last Click,NonexiBucketTime_Page Submit,NonexiBucketTime_Click Count,DenialDaxy,DenialDaxyTime_First Click,DenialDaxyTime_Last Click,DenialDaxyTime_Page Submit,DenialDaxyTime_Click Count,DenialZupy,DenialZupyTime_First Click,DenialZupyTime_Last Click,DenialZupyTime_Page Submit,DenialZupyTime_Click Count,Sha,Bei,StudyGoal,comment,catch,mTurkCode,FL_13_DO,FL_9_DO,WordMeaning_DO
2019-05-31 16:15:43,2019-05-31 16:18:29,IP Address,74.134.75.252,100,165,True,2019-05-31 16:18:29,R_3iIv2o6s1KSlins,,,,,38.0012054443359375,-84.532501220703125,anonymous,EN,A3U21PUMQ6NGT2,,,,,,,,,0,0,39.131,0,Touch it,12.783,12.783,14.708,1,Stay away,5.321,5.321,6.786,1,Truck,7.698,9.032,9.911,2,Bucket,5.369,6.945,7.601,3,Daxy,5.817,9.918,10.844,2,Zupy,4.756,6.64,7.786,2,No,Yes,Seeing how people interpret meaning from other languages,,Three,809970,NoCue,ProhTouch|ProhAway|DenialDaxy|DenialZupy|NonexiTruck|NonexiBucket,Sha|Bei
2019-05-31 16:14:23,2019-05-31 16:19:06,IP Address,189.177.64.210,100,283,True,2019-05-31 16:19:07,R_3MFPbMzBbd6GZzF,,,,,20.673004150390625,-105.2180023193359375,anonymous,EN,A3IDAO8T75VO3Z,,,,,0,0,43.088,0,,,,,Touch it,29.307,29.307,31.878,1,Touch it,9.876,13.868,14.794,2,Truck,13.709,13.709,16.832,1,Bucket,26.938,26.938,29.028,1,Daxy,9.654,9.654,10.853,1,Zupy,27.044,27.044,28.506,1,no,yes,Word associations?,Thanks for the opportunity to participate!,Three,915655,Incong,DenialZupy|NonexiBucket|NonexiTruck|ProhTouch|DenialDaxy|ProhAway,Sha|Bei
2019-05-31 16:18:17,2019-05-31 16:20:22,IP Address,65.96.120.195,100,125,True,2019-05-31 16:20:22,R_1HqO0gjjHy3HFQY,,,,,41.68670654296875,-72.790802001953125,anonymous,EN,A1W3QW2GKDBHWE,,,,,,,,,0,0,37.428,0,Touch it,2.624,6.216,6.798,3,Stay away,2.849,8.906,9.191,6,Truck,6.432,14.272,15.591,4,Bucket,2.25,4.074,4.337,3,Daxy,4.487,4.904,5.567,2,Zupy,2.82,5.7,6.436,3,No,Yes,no idea,,Three,82478,NoCue,NonexiTruck|DenialZupy|ProhAway|NonexiBucket|DenialDaxy|ProhTouch,Sha|Bei
2019-05-31 16:19:08,2019-05-31 16:22:47,IP Address,71.40.11.57,100,219,True,2019-05-31 16:22:48,R_3GoK4L6fcc1GZ7I,,,,,30.4031982421875,-97.75299835205078125,anonymous,EN,A23FMTVKQEYCMW,59.388,59.388,60.707,1,,,,,,,,,Touch it,4.939,5.252,6.09,2,Stay away,3.385,8.273,8.746,3,Bucket,4.203,7.459,7.728,5,Truck,5.689,19.161,20.285,5,Zupy,7.661,7.661,8.903,1,Daxy,4.127,4.511,5.073,2,Stay away,Touch it,To understand language learning perceptions.,Thank you for the opportunity!,Three,623452,Cong,NonexiBucket|ProhAway|DenialDaxy|ProhTouch|NonexiTruck|DenialZupy,Sha|Bei
2019-05-31 16:18:07,2019-05-31 16:23:25,IP Address,173.27.146.199,100,318,True,2019-05-31 16:23:25,R_30efm2ISy0L5VQ7,,,,,41.5487060546875,-93.58270263671875,anonymous,EN,A39MKVROUZ1UWR,,,,,0,0,41.742,0,,,,,Stay away,13.275,13.275,14.676,1,Touch it,12.878,12.878,14.496,1,Bucket,15.326,19.162,20.047,4,Truck,7.101,7.101,8.412,1,Zupy,4.108,5.999,6.896,2,Zupy,11.431,11.431,12.812,1,Yes,No,How well we can decipher yes or no in a hidden meaning.,,Three,439116,Incong,ProhAway|DenialZupy|NonexiTruck|NonexiBucket|DenialDaxy|ProhTouch,Sha|Bei
2019-05-31 16:20:05,2019-05-31 16:23:39,IP Address,75.32.5.219,100,214,True,2019-05-31 16:23:39,R_PGtTFjlumlKcDyF,,,,,32.963592529296875,-96.74680328369140625,anonymous,EN,A3FGT6EU39C6S4,,,,,0,0,40.645,0,,,,,Touch it,5.711,12.025,13.102,2,Touch it,12.099,12.48,14.079,2,Truck,7.388,7.78,8.625,2,Bucket,4.116,4.116,5.001,1,Daxy,4.457,4.457,5.49,1,Daxy,4.871,5.948,8.095,2,Yes,No,I am not sure.,A3FGT6EU39C6S4,Three,947125,Incong,ProhAway|DenialZupy|ProhTouch|NonexiTruck|DenialDaxy|NonexiBucket,Bei|Sha
2019-05-31 16:17:41,2019-05-31 16:23:40,IP Address,73.35.200.170,100,359,True,2019-05-31 16:23:40,R_3lrdg7AG8aGQVuS,,,,,47.768402099609375,-122.127105712890625,anonymous,EN,A38RNGF4CCP1XI,,,,,42.147,42.147,45.009,1,,,,,Touch it,15.322,17.755,19.466,3,Stay away,17.676,47.095,48.759,3,Truck,9.326,12.037,13.008,3,Bucket,32.243,34.448,35.715,2,Daxy,22.354,33.178,35.543,3,Zupy,10.063,11.899,13.166,2,no,yes,Not too sure but something to do with linguistics and understanding language.,shei but have a great day!,Three,301125,Incong,ProhAway|DenialDaxy|ProhTouch|NonexiBucket|NonexiTruck|DenialZupy,Sha|Bei
2019-05-31 16:23:36,2019-05-31 16:26:56,IP Address,174.65.81.86,100,200,True,2019-05-31 16:26:57,R_PGLgP002qaj2UJX,,,,,32.8123016357421875,-116.91719818115234375,anonymous,EN,A2VRDE2FHCBMF8,,,,,,,,,0,0,36.567,0,Stay away,4.656,23.92,25.401,2,Stay away,6.723,6.723,8.938,1,Truck,17.509,22.453,25.083,2,Bucket,4.079,4.079,4.997,1,Daxy,5.048,5.616,6.679,2,Zupy,5.896,7.32,8.639,2,No,Yes,Phonetics?!,"Thank you very much for this HIT, and best of luck with your research",Three,671996,NoCue,NonexiTruck|DenialZupy|ProhTouch|DenialDaxy|NonexiBucket|ProhAway,Sha|Bei
2019-05-31 16:24:28,2019-05-31 16:27:28,IP Address,73.253.73.23,100,180,True,2019-05-31 16:27:28,R_21chLQYyDhosOZ6,,,,,42.456695556640625,-71.37470245361328125,anonymous,EN,AMTTB8JUWRRM7,,,,,,,,,0,0,40.701,0,Touch it,5.052,5.052,6.164,1,Stay away,5.771,5.771,6.544,1,Truck,3.715,3.715,5.735,1,Bucket,4.596,5.293,6.4,2,Daxy,5.022,5.022,6.385,1,Zupy,12.892,12.892,13.679,1,No,Yes,How people learn languages,,Three,725190,NoCue,DenialZupy|NonexiTruck|DenialDaxy|ProhAway|ProhTouch|NonexiBucket,Bei|Sha
2019-05-31 16:10:56,2019-05-31 16:27:59,IP Address,35.133.234.115,100,1023,True,2019-05-31 16:28:00,R_xrQL2BQFUy86HO9,,,,,34.5251007080078125,-82.63069915771484375,anonymous,EN,A11W7R2O4RQSSS,0,0,350.824,0,,,,,,,,,Touch it,0.683,2.394,247.088,4,Stay away,0.655,114.164,114.376,3,Truck,1.878,2.4,3.449,4,Truck,0.813,0.964,79.338,2,Daxy,0.739,0.739,1.273,1,Daxy,0.921,1.4,1.784,4,stay,no,languages,,Three,438266,Cong,ProhTouch|ProhAway|NonexiTruck|DenialDaxy|DenialZupy|NonexiBucket,Sha|Bei
2019-05-31 16:24:11,2019-05-31 16:28:51,IP Address,35.133.234.115,100,280,True,2019-05-31 16:28:52,R_UyZo6uwjOhW9YtP,,,,,34.5251007080078125,-82.63069915771484375,anonymous,EN,A1K8QNLYYYX21W,0,0,66.797,0,,,,,,,,,Touch it,7.081,7.081,7.579,1,Touch it,1.267,1.477,2.195,2,Bucket,2.281,3.872,26.887,4,Truck,1.194,1.194,2.042,1,Daxy,0.953,57.614,57.841,2,Daxy,1.061,1.288,1.703,2,not,touch,thoughts on languages,,Three,993322,Cong,NonexiTruck|DenialZupy|NonexiBucket|DenialDaxy|ProhAway|ProhTouch,Bei|Sha
2019-05-31 16:23:33,2019-05-31 16:30:04,IP Address,172.245.168.130,100,390,True,2019-05-31 16:30:04,R_ag8zjPWAuzwu64x,,,,,42.8863983154296875,-78.8780975341796875,anonymous,EN,A2WK9EURFWKEDF,,,,,0,0,44.481,0,,,,,Touch it,34.862,40.777,42.634,2,Touch it,7.484,7.484,9.973,1,Truck,6.93,12.1,13.613,2,Truck,17.217,17.217,20.194,1,Zupy,3,4.391,7.078,2,Zupy,8.847,8.847,11.227,1,"(Secure Hash Algorithm ",Business Education Initiative,NONE,NICE,Three,899098,Incong,ProhTouch|ProhAway|DenialZupy|DenialDaxy|NonexiBucket|NonexiTruck,Bei|Sha
2019-05-31 16:31:06,2019-05-31 16:34:21,IP Address,76.221.88.58,100,194,True,2019-05-31 16:34:21,R_YVPIlT6rRqNmMUN,,,,,41.6721038818359375,-87.7357025146484375,anonymous,EN,A1W8B7P1WVD7TX,,,,,,,,,0,0,38.371,0,Touch it,3.301,7.261,7.78,5,Stay away,5.013,12.428,12.687,6,Truck,3.346,8.195,9.279,3,Bucket,3.015,5.463,5.94,5,Daxy,6.659,11.226,12.541,3,Zupy,9.123,10.282,12.076,2,no,yes,Picking up language,None,Three,855454,NoCue,DenialDaxy|DenialZupy|NonexiTruck|ProhAway|ProhTouch|NonexiBucket,Sha|Bei
2019-05-31 16:31:20,2019-05-31 16:35:31,IP Address,99.191.42.108,100,250,True,2019-05-31 16:35:31,R_3gMh7j4YKXi11cr,,,,,40.2115936279296875,-85.42729949951171875,anonymous,EN,A28F1ZWZ9H0RHA,,,,,0,0,46.386,0,,,,,Stay away,7.979,9.452,10.899,2,Touch it,11.648,11.648,13.078,1,Bucket,20.054,24.902,25.861,2,Truck,9.861,9.861,10.779,1,Zupy,5.556,5.556,7.123,1,Daxy,5.906,5.906,7.256,1,Yes,No,"If we can pick up visual cues (smiling, frowning, etc.) and connect them to a word in a language we don't understand when we hear it.",Thank you!,Three,246718,Incong,NonexiTruck|ProhAway|DenialDaxy|NonexiBucket|DenialZupy|ProhTouch,Bei|Sha
2019-05-31 16:32:05,2019-05-31 16:36:02,IP Address,108.30.21.41,100,236,True,2019-05-31 16:36:02,R_2aIGcZMearBtPxv,,,,,40.87030029296875,-73.85250091552734375,anonymous,EN,A2RQMEPIHW5BOS,0,0,47.242,0,,,,,,,,,Touch it,11.526,11.526,15.59,1,Stay away,7.88,7.88,8.988,1,Truck,13.263,22.352,24.184,2,Bucket,5.13,5.13,6.731,1,Daxy,4.384,5.678,10.326,2,Zupy,6.91,6.91,9.94,1,no,yes,Learning a language.,,Three,171026,Cong,NonexiTruck|ProhAway|DenialZupy|NonexiBucket|ProhTouch|DenialDaxy,Sha|Bei
2019-05-31 16:25:28,2019-05-31 16:37:12,IP Address,73.250.52.100,100,703,True,2019-05-31 16:37:12,R_2TYqFlM9SXOmgHG,,,,,38.918701171875,-75.42910003662109375,anonymous,EN,A12HZGOZQD5YK7,,,,,0,0,61.57,0,,,,,Stay away,6.144,21.152,22.377,2,Touch it,7.849,7.849,9.008,1,Bucket,10.532,12.656,13.638,2,Truck,8.46,8.46,15.047,1,Zupy,4.103,5.29,9.991,2,Daxy,18.744,20.484,24.992,2,Yes,No,How people learn languages and word meanings.,No.,Three,704205,Incong,DenialZupy|NonexiTruck|DenialDaxy|ProhTouch|ProhAway|NonexiBucket,Bei|Sha
2019-05-31 16:33:52,2019-05-31 16:38:02,IP Address,172.242.23.88,100,250,True,2019-05-31 16:38:03,R_RVU6vNnD22WI4dH,,,,,39.6266021728515625,-90.466400146484375,anonymous,EN,A1WL3NZ50YEOWP,,,,,,,,,4.439,20.519,68.161,2,Touch it,4.66,6.167,6.902,2,Stay away,12.677,19.91,21.476,3,Truck,3.763,3.763,4.495,1,Bucket,2.908,11.119,11.744,2,Daxy,4.078,5.462,6.583,2,Zupy,4.229,5.205,6.39,2,no/negative,yes/positive,No idea.,Nope.,Three,581631,NoCue,ProhAway|DenialDaxy|NonexiBucket|DenialZupy|NonexiTruck|ProhTouch,Sha|Bei
2019-05-31 16:31:33,2019-05-31 16:38:12,IP Address,98.250.31.39,100,398,True,2019-05-31 16:38:13,R_1kGofvmQcdHG6AH,,,,,42.395904541015625,-83.1410980224609375,anonymous,EN,ABDLLBDBM56HU,0,0,37.006,0,,,,,,,,,Touch it,12.512,20.66,21.993,3,Stay away,23.166,25.951,28.935,2,Truck,3.384,11.746,13.001,2,Bucket,4.034,6.951,7.685,2,Daxy,3.308,7.621,9.267,2,Zupy,4.33,17.362,18.729,2,no,yes,I have no idea,The first question I answered not knowing that I needed to click the symbol to make it play. I might have gotten the first one wrong. On the second question took me a few seconds to figure out how to play the sound,Three,316076,Cong,ProhAway|ProhTouch|DenialZupy|NonexiTruck|NonexiBucket|DenialDaxy,Sha|Bei
2019-05-31 16:36:48,2019-05-31 16:40:54,IP Address,71.245.8.69,100,246,True,2019-05-31 16:40:54,R_1OUjzfgNS7J5ptK,,,,,40.797698974609375,-77.0467987060546875,anonymous,EN,A2REV0HI2NA1RR,0,0,40.739,0,,,,,,,,,Touch it,5.608,6.762,7.783,2,Stay away,17.103,18.161,19.049,2,Truck,4.465,5.585,7.097,2,Bucket,8.252,9.441,10.255,2,Daxy,5.013,5.934,6.755,2,Zupy,12.201,13.225,14.088,2,no,yes,languge,,Three,592484,Cong,ProhAway|NonexiBucket|DenialZupy|ProhTouch|NonexiTruck|DenialDaxy,Bei|Sha
2019-05-31 16:44:35,2019-05-31 16:49:58,IP Address,73.123.35.54,100,323,True,2019-05-31 16:49:59,R_273hmvSDmdJVcrB,,,,,42.4510040283203125,-71.686798095703125,anonymous,EN,A2MT00XHG0PLTZ,,,,,0,0,47.358,0,,,,,Stay away,13.282,13.282,15.54,1,Touch it,12.753,12.753,14.282,1,Bucket,6.489,6.489,8.239,1,Truck,7.614,7.614,8.931,1,Zupy,17.464,28.608,29.281,5,Daxy,7.216,9.162,11.155,2,Yes,No,How quickly we are able to learn yes or no from a language based on facial expressions.,,Three,553755,Incong,DenialDaxy|DenialZupy|NonexiTruck|NonexiBucket|ProhTouch|ProhAway,Sha|Bei
2019-05-31 16:48:32,2019-05-31 16:51:26,IP Address,100.12.84.61,100,173,True,2019-05-31 16:51:27,R_3iEbKNzU99W79rX,,,,,40.7364044189453125,-73.86949920654296875,anonymous,EN,A28KO6ERL8TYNT,,,,,,,,,0,0,40.03,0,Stay away,2.382,2.382,2.964,1,Touch it,5.786,6.603,8.46,2,Bucket,1.592,2.22,2.671,2,Truck,2.019,3.305,4.288,2,Zupy,8.983,14.69,15.66,2,Daxy,1.893,5.303,6.488,3,Yes,No,language,,Three,560006,NoCue,DenialDaxy|ProhAway|NonexiBucket|DenialZupy|ProhTouch|NonexiTruck,Bei|Sha
2019-05-31 16:42:08,2019-05-31 16:51:45,IP Address,107.173.176.197,100,577,True,2019-05-31 16:51:45,R_2v2KVWfZSRs6Qhe,,,,,42.8863983154296875,-78.8780975341796875,anonymous,EN,A3W0NE2ZI0ILY,,,,,,,,,0,0,78.625,0,Stay away,98.414,99.665,101.738,3,Stay away,2.936,4.543,6.218,3,Bucket,4.472,4.609,5.985,2,Truck,2.471,2.471,3.598,1,Daxy,24.807,25.227,26.433,2,Daxy,3.049,4.387,4.654,3,,,,,Three,560010,NoCue,NonexiTruck|DenialDaxy|ProhTouch|ProhAway|DenialZupy|NonexiBucket,Bei|Sha
2019-05-31 16:44:53,2019-05-31 16:56:09,IP Address,76.93.163.71,100,676,True,2019-05-31 16:56:09,R_UFmP69G8yIgphER,,,,,32.679901123046875,-117.1708984375,anonymous,EN,ADIXVUPICNIY4,0,0,62.978,0,,,,,,,,,Touch it,6.843,7.555,8.328,2,Touch it,4.641,8.984,13.383,2,Truck,8.525,20.253,23.739,2,Bucket,4.796,5.324,7.073,2,Zupy,1.986,1.986,3.026,1,Zupy,1.094,6.855,7.996,3,No,Yes,Learning new words and word associations.,No,Three,367713,Cong,NonexiTruck|NonexiBucket|ProhAway|ProhTouch|DenialDaxy|DenialZupy,Bei|Sha
2019-05-31 16:51:51,2019-05-31 16:56:22,IP Address,98.223.7.79,100,271,True,2019-05-31 16:56:23,R_26bSPnu2ROR4TdK,,,,,42.0048065185546875,-87.99539947509765625,anonymous,EN,A1UWJTUVGAAF6D,0,0,39.746,0,,,,,,,,,Stay away,8.684,8.684,10.418,1,Touch it,7.686,7.686,9.674,1,Bucket,10.402,10.402,12.2,1,Truck,10.684,12.508,15.168,2,Zupy,14.071,20.12,21.108,2,Daxy,6.746,9.762,11.727,2,yes,no,ability to remember short bits of new languages,none,Three,533879,Cong,DenialDaxy|DenialZupy|NonexiBucket|ProhTouch|ProhAway|NonexiTruck,Bei|Sha
2019-05-31 16:59:43,2019-05-31 17:02:53,IP Address,162.154.64.19,100,189,True,2019-05-31 17:02:53,R_3m81iceRrNYweII,,,,,36.8632965087890625,-87.48480224609375,anonymous,EN,A12TEFCQRSHNNI,,,,,0,0,36.956,0,,,,,Touch it,1.424,8.027,10.377,2,Stay away,7.706,9.506,10.587,2,Truck,4.063,7.569,9.149,2,Bucket,7.137,7.914,9.264,2,Daxy,5.398,6.398,7.83,2,Zupy,11.224,13.759,16.615,3,Yes,No,If i can assign a name to a random sound,No comment,Three,883906,Incong,DenialZupy|NonexiTruck|DenialDaxy|ProhAway|ProhTouch|NonexiBucket,Sha|Bei
2019-05-31 17:00:00,2019-05-31 17:05:47,IP Address,104.11.61.83,100,346,True,2019-05-31 17:05:48,R_1jD4KYJbode0f6p,,,,,37.920806884765625,-122.0182037353515625,anonymous,EN,A8KX1HFH8NE2Q,,,,,,,,,37.558,37.558,39.885,1,Touch it,6.781,83.517,84.62,5,Stay away,4.911,6.487,8.085,2,Truck,9.272,11.08,12.102,3,Bucket,8.15,11.086,12.302,2,Daxy,5.036,6.73,9.464,3,Zupy,6.751,10.399,11.359,3,No,Yes,I think that the study is about trying to understand how people make assumptions about the meaning of foreign words where they don't understand the actual language.,Thanks for the opportunity to participate and good luck with your research!,Three,853408,NoCue,ProhTouch|DenialZupy|NonexiTruck|NonexiBucket|ProhAway|DenialDaxy,Sha|Bei
2019-05-31 17:01:57,2019-05-31 17:07:35,IP Address,174.50.63.143,100,337,True,2019-05-31 17:07:36,R_265Rfc1m8Q1ITEf,,,,,32.5316925048828125,-92.1768035888671875,anonymous,EN,A16RLUZLJ318F5,0,0,45.254,0,,,,,,,,,Touch it,7.695,13.799,15.032,2,Stay away,4.515,7.595,14.363,2,Truck,7.694,12.902,20.374,2,Truck,17.911,24.23,31.918,2,Daxy,9.598,19.223,41.534,2,Zupy,6.089,6.954,12.329,2,No,Yes,I honestly don't know.,"Everything worked fine, with no technical issues to report. I read the first sentence about ""whether or not the item was in the truck or not"" incorrectly, which is why I almost certainly answered that one wrong.",Three,78669,Cong,NonexiBucket|DenialDaxy|NonexiTruck|DenialZupy|ProhTouch|ProhAway,Sha|Bei
2019-05-31 17:12:24,2019-05-31 17:15:07,IP Address,108.197.229.66,100,162,True,2019-05-31 17:15:07,R_1DSjrmA1VxZsUyf,,,,,42.046905517578125,-88.1051025390625,anonymous,EN,A2H5UA2MUBT4QX,,,,,16.957,16.957,40.302,1,,,,,Stay away,3.488,3.488,4.476,1,Touch it,13.013,13.013,13.712,1,Bucket,7.136,21.868,22.4,4,Truck,4.764,4.764,5.589,1,Zupy,3.363,5.671,6.784,2,Zupy,7.683,7.683,8.765,1,yes,no,,,Three,629039,Incong,NonexiTruck|DenialDaxy|DenialZupy|ProhAway|ProhTouch|NonexiBucket,Bei|Sha
2019-05-31 17:10:12,2019-05-31 17:17:29,IP Address,198.23.209.188,100,436,True,2019-05-31 17:17:29,R_33ByVuhe9HqdqNY,,,,,42.8863983154296875,-78.8780975341796875,anonymous,EN,A4VKA2QKQAOO5,,,,,0,0,42.532,0,,,,,Touch it,11.968,11.968,15.861,1,Touch it,6.709,6.709,10.402,1,Truck,3.48,3.48,6.895,1,Truck,33.774,35.211,37.378,2,Zupy,4.409,6.197,7.769,2,Daxy,3.844,3.844,4.908,1,Secure Hash Algorithms,Business Entity Identifier,very use full and knowledge power improve,very nice and likely,Three,396843,Incong,NonexiBucket|ProhAway|ProhTouch|NonexiTruck|DenialDaxy|DenialZupy,Sha|Bei
2019-05-31 17:13:45,2019-05-31 17:18:24,IP Address,71.168.168.123,100,278,True,2019-05-31 17:18:24,R_XZGIK12MKUmKGpX,,,,,40.143096923828125,-74.7032012939453125,anonymous,EN,A20MOTHAE8JNVU,0,0,45.67,0,,,,,,,,,Touch it,7.296,9.537,11.408,2,Stay away,10.584,15.309,17.146,2,Truck,8.082,16.006,18.258,2,Bucket,6.037,10.355,12.063,2,Daxy,19.423,22.657,25.05,2,Zupy,6.094,6.094,7.656,1,No,yes,"I guess to see how one interprets different languages. ",no,Three,211516,Cong,DenialDaxy|ProhAway|ProhTouch|NonexiTruck|NonexiBucket|DenialZupy,Sha|Bei
2019-05-31 17:12:48,2019-05-31 17:18:26,IP Address,174.216.42.42,100,337,True,2019-05-31 17:18:26,R_vxxQ1cb9UnQsalz,,,,,47.312103271484375,-122.3661041259765625,anonymous,EN,ASP32QB28TEZU,,,,,,,,,0,0,44.38,0,Touch it,7.506,7.506,8.363,1,Stay away,6.606,6.606,8.355,1,Truck,7.25,7.25,10.457,1,Bucket,8.067,8.067,9.077,1,Daxy,14.51,27.538,30.297,2,Zupy,13.486,15.174,16.893,2,no,yes,I don't know.,no,Three,769605,NoCue,DenialDaxy|DenialZupy|NonexiBucket|ProhAway|NonexiTruck|ProhTouch,Bei|Sha
2019-05-31 17:16:14,2019-05-31 17:19:14,IP Address,69.176.23.15,100,179,True,2019-05-31 17:19:14,R_1dKxszzO1dNMiwE,,,,,37.508697509765625,-82.85179901123046875,anonymous,EN,A30MP4LXV4MIFD,,,,,,,,,2.607,12.983,39.461,2,Stay away,2.108,6.653,7.271,4,Touch it,4.004,6.355,8.492,2,Bucket,2.803,4.232,11.612,2,Truck,2.088,5.155,6.029,2,Zupy,7.591,24.672,25.31,8,Zupy,2.135,4.756,6.899,2,Yes,No,Studying how people think about phonetic tones and sounds.,No problems.,Three,600162,NoCue,DenialDaxy|ProhAway|NonexiTruck|NonexiBucket|DenialZupy|ProhTouch,Sha|Bei
2019-05-31 17:16:49,2019-05-31 17:19:47,IP Address,98.183.187.101,100,178,True,2019-05-31 17:19:48,R_ZmFLl3fBdtOnnix,,,,,36.796905517578125,-76.1797027587890625,anonymous,EN,A1V9G7V6ZYACIR,,,,,,,,,38.236,38.236,38.887,1,Touch it,4.6,17.723,22.269,4,Stay away,2.681,5.038,6.035,2,Truck,2.8,7.16,8.205,3,Bucket,2.432,4.707,7.8,3,Daxy,2.628,8.318,8.912,2,Daxy,2.456,8.705,9.475,3,yes,no,no idea,no,Three,915802,NoCue,ProhTouch|ProhAway|NonexiTruck|NonexiBucket|DenialDaxy|DenialZupy,Bei|Sha
2019-05-31 17:08:55,2019-05-31 17:33:05,IP Address,68.224.107.227,100,1450,True,2019-05-31 17:33:06,R_2rCxw11VU9TIbx8,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,A2HZSG2OHU7O8P,0,0,36.106,0,,,,,,,,,Touch it,6.224,10.59,12.13,2,Stay away,12.081,14.325,16.27,3,Truck,6.121,8.924,11.434,2,Bucket,3.128,6.51,6.91,3,Daxy,4.863,4.863,6.261,1,Zupy,3.993,18.942,20.674,2,No,Yes,Language inflection,no,Three,122940,Cong,DenialZupy|ProhAway|ProhTouch|NonexiTruck|NonexiBucket|DenialDaxy,Bei|Sha
2019-05-31 17:39:22,2019-05-31 17:41:28,IP Address,99.28.8.89,100,126,True,2019-05-31 17:41:29,R_3k85Qyse8in4Vpb,,,,,40.0565032958984375,-86.015899658203125,anonymous,EN,A1PMZUBGXFANCI,,,,,37.656,37.656,38.157,1,,,,,Stay away,4.51,10.45,11.685,4,Touch it,2.452,2.452,3.4,1,Bucket,3.739,3.739,4.483,1,Truck,10.67,11.744,12.649,2,Zupy,5.023,5.023,5.863,1,Daxy,3.354,3.354,3.998,1,No,Yes,Alien Languages,,Three,661174,Incong,ProhTouch|ProhAway|NonexiBucket|DenialDaxy|DenialZupy|NonexiTruck,Bei|Sha
2019-05-31 17:33:10,2019-05-31 17:49:32,IP Address,173.66.180.101,100,981,True,2019-05-31 17:49:32,R_3rNIuv0Qg5pJfev,,,,,38.7480926513671875,-77.2382965087890625,anonymous,EN,A2T8OTNOQJ1MUL,,,,,0,0,40.032,0,,,,,Stay away,6.632,8.192,9.38,2,Touch it,7.599,7.599,9.188,1,Bucket,14.821,31.75,32.932,2,Truck,4.2,9.197,10.652,2,Zupy,3.733,6.374,7.463,2,Daxy,4.074,8.597,14.725,2,Yes,No,How we perceive languaged that are spoken by others based off of vocal cues.,No comments.,Three,977620,Incong,NonexiTruck|ProhAway|NonexiBucket|DenialZupy|DenialDaxy|ProhTouch,Bei|Sha
2019-05-31 17:53:01,2019-05-31 17:56:54,IP Address,65.220.84.104,100,233,True,2019-05-31 17:56:54,R_yJgLvuWknh2MGqJ,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,A3R2ZUMJOX4WKX,0,0,52.908,0,,,,,,,,,Stay away,4.477,5.292,7.025,2,Touch it,3.468,3.468,10.247,1,Truck,0.308,0.308,5.374,1,Bucket,2.658,2.658,3.402,1,Daxy,3.563,3.563,5.176,1,Zupy,13.394,13.394,14.697,1,Very ncie,Very ncie,This study about the word sha and likely,Very nice,Three,852432,Cong,ProhAway|DenialZupy|DenialDaxy|NonexiTruck|NonexiBucket|ProhTouch,Sha|Bei
2019-05-31 17:54:10,2019-05-31 17:57:51,IP Address,73.11.242.191,100,220,True,2019-05-31 17:57:51,R_3iWEtEhNxq64uMR,,,,,46.993896484375,-122.7429962158203125,anonymous,EN,A2PXJTMWGUE5DC,,,,,,,,,0,0,44.052,0,Stay away,6.297,6.297,7.768,1,Touch it,23.32,23.32,25.254,1,Bucket,6.969,6.969,11.112,1,Truck,12.164,16.38,17.931,2,Zupy,5.121,5.121,7.16,1,Daxy,8.524,8.524,10.275,1,no,yes,learning language,thank you!,Three,240453,NoCue,ProhAway|NonexiBucket|DenialZupy|NonexiTruck|DenialDaxy|ProhTouch,Bei|Sha
2019-05-31 18:02:55,2019-05-31 18:05:45,IP Address,173.23.127.126,100,170,True,2019-05-31 18:05:45,R_4Zx0K13CYn3h5v3,,,,,37.1136016845703125,-93.2895965576171875,anonymous,EN,AA402T4YY1S7N,,,,,,,,,0,0,36.39,0,Stay away,3.818,5.935,7.173,2,Touch it,12.255,22.146,23.33,3,Bucket,3.993,5,6.491,2,Truck,9.462,10.338,11.645,2,Zupy,5.17,5.17,6.583,1,Daxy,6.623,6.623,7.648,1,yes,no,language meanings,no,Three,892852,NoCue,ProhAway|NonexiBucket|DenialZupy|DenialDaxy|ProhTouch|NonexiTruck,Sha|Bei
